service_id,user_loc,plan_cpu,plan_mem,plan_disk,submit_time,duration,e2e_latency,e2e_reliability
1541,1217,4,0.042409339,0.034085122,2109,1,,
1542,745,8,0.084818678,0.085212805,2109,24.8,,
1543,575,4,0.042409339,0.034085122,2109,37.61538462,,
1544,1299,4,0.042409339,0.034085122,2109,110.4,,
1545,387,8,0.169637357,0.056808536,2109,1,,
1546,817,4,0.042409339,0.034085122,2109,1,,
1547,121,4,0.042409339,0.034085122,2109,1,,
1548,1260,8,0.169637357,0.056808536,2109,99.11111111,,
1549,289,8,0.084818678,0.045446829,2117,4,,
1550,558,8,0.169637357,0.056808536,2117,3,,
1551,1258,8,0.169637357,0.056808536,2117,3,,
1552,1259,8,0.169637357,0.056808536,2117,3,,
1553,695,8,0.169637357,0.056808536,2117,3,,
1554,1173,8,0.084818678,0.056808536,2117,4,,
1555,62,4,0.042409339,0.034085122,2117,3,,
1556,1155,8,0.084818678,0.056808536,2117,3,,
1557,1066,16,0.318070044,0.113617073,2117,4.285714286,,
1558,1154,4,0.042409339,0.034085122,2137,41.14285714,,
1559,1149,4,0.042409339,0.034085122,2137,5.285714286,,
1560,1193,4,0.042409339,0.034085122,2137,2,,
1561,839,4,0.042409339,0.034085122,2137,17.92592593,,
1562,1236,4,0.042409339,0.034085122,2137,32.68421053,,
1563,172,8,0.084818678,0.056808536,2140,6.095238095,,
1564,1120,1,0.002650584,0.000142021,2140,8,,
1565,368,4,0.042409339,0.034085122,2140,34.70103093,,
1566,650,8,0.084818678,0.056808536,2140,5,,
1567,734,4,0.042409339,0.034085122,2140,4,,
1568,1098,8,0.084818678,0.056808536,2140,3.111111111,,
1569,1192,8,0.084818678,0.056808536,2140,5,,
1570,707,4,0.042409339,0.034085122,2140,32.44262295,,
1571,793,4,0.042409339,0.034085122,2140,8,,
1572,291,8,0.084818678,0.068170244,2140,6,,
1573,129,4,0.042409339,0.034085122,2140,30.1,,
1574,715,4,0.042409339,0.034085122,2140,1,,
1575,574,8,0.169637357,0.056808536,2140,1,,
1576,1144,8,0.084818678,0.056808536,2140,1,,
1577,829,4,0.042409339,0.034085122,2140,1,,
1578,780,8,0.084818678,0.056808536,2140,1,,
1579,937,4,0.042409339,0.034085122,2140,2.666666667,,
1580,77,4,0.042409339,0.034085122,2140,5,,
1581,718,4,0.042409339,0.034085122,2140,2,,
1582,240,8,0.169637357,0.056808536,2140,2,,
1583,403,8,0.084818678,0.085212805,2140,1,,
1584,967,8,0.084818678,0.085212805,2140,5,,
1585,777,8,0.084818678,0.056808536,2140,5,,
1586,1259,8,0.084818678,0.056808536,2152,4,,
1587,398,8,0.169637357,0.056808536,2152,2,,
1588,1143,4,0.042409339,0.034085122,2152,4,,
1589,926,4,0.053011674,0.034085122,2152,4,,
1590,394,4,0.042409339,0.034085122,2152,4,,
1591,1150,4,0.042409339,0.034085122,2152,2,,
1592,971,4,0.042409339,0.034085122,2152,4,,
1593,411,8,0.084818678,0.085212805,2152,4,,
1594,86,8,0.084818678,0.085212805,2152,5,,
1595,858,4,0.042409339,0.034085122,2157,16.16363636,,
1596,1221,8,0.084818678,0.056808536,2157,171.5644531,,
1597,687,4,0.042409339,0.034085122,2158,93,,
1598,815,8,0.084818678,0.085212805,2158,7.398734177,,
1599,1188,8,0.084818678,0.056808536,2158,73.35714286,,
1600,677,4,0.042409339,0.034085122,2158,13,,
1601,639,8,0.084818678,0.056808536,2158,93,,
1602,795,16,0.318070044,0.113617073,2158,93,,
1603,322,4,0.042409339,0.034085122,2158,93,,
1604,925,4,0.042409339,0.034085122,2167,65.62585034,,
1605,162,4,0.042409339,0.034085122,2167,84,,
1606,105,8,0.084818678,0.068170244,2167,98.88584475,,
1607,625,8,0.084818678,0.056808536,2167,62.24324324,,
1608,105,16,0.318070044,0.113617073,2167,48.38709677,,
1609,300,8,0.084818678,0.056808536,2167,5.5,,
1610,358,4,0.053011674,0.034085122,2167,68,,
1611,274,8,0.084818678,0.056808536,2167,22.5,,
1612,74,4,0.042409339,0.034085122,2167,3,,
1613,208,4,0.042409339,0.034085122,2167,4,,
1614,1157,4,0.042409339,0.034085122,2167,2,,
1615,361,8,0.084818678,0.056808536,2167,1,,
1616,730,4,0.042409339,0.034085122,2167,2,,
1617,1160,8,0.084818678,0.056808536,2167,7,,
1618,1092,4,0.042409339,0.034085122,2169,54.01195219,,
1619,785,4,0.042409339,0.034085122,2169,67.12676056,,
1621,929,4,0.042409339,0.034085122,2169,83.92592593,,
1622,123,16,0.254456035,0.113617073,2169,101,,
1623,1188,8,0.084818678,0.056808536,2169,117.1612903,,
1624,750,4,0.042409339,0.034085122,2169,133.4516129,,
1625,858,16,0.318070044,0.113617073,2169,147.7906977,,
1626,834,8,0.084818678,0.056808536,2169,3,,
1627,381,8,0.084818678,0.056808536,2169,4,,
1628,358,4,0.042409339,0.034085122,2169,8.333333333,,
1629,102,4,0.042409339,0.034085122,2169,6,,
1630,722,4,0.042409339,0.034085122,2169,3,,
1631,68,4,0.042409339,0.034085122,2169,16,,
1632,619,4,0.042409339,0.034085122,2169,3,,
1633,1138,4,0.042409339,0.034085122,2169,4,,
1634,200,4,0.042409339,0.034085122,2169,24,,
1635,859,4,0.042409339,0.034085122,2169,2,,
1636,943,8,0.084818678,0.085212805,2169,7,,
1637,574,8,0.084818678,0.056808536,2169,20,,
1638,257,4,0.053011674,0.034085122,2169,42.17647059,,
1639,765,4,0.042409339,0.034085122,2169,38,,
1640,1044,4,0.042409339,0.034085122,2169,30.28846154,,
1641,226,8,0.084818678,0.068170244,2169,17.56470588,,
1642,1020,4,0.042409339,0.034085122,2169,16.37037037,,
1643,1116,8,0.084818678,0.056808536,2169,23.46153846,,
1644,725,4,0.042409339,0.034085122,2169,2,,
1645,778,8,0.084818678,0.056808536,2169,3,,
1646,1062,8,0.084818678,0.056808536,2169,2,,
1647,1117,8,0.169637357,0.056808536,2169,9,,
1648,1086,8,0.084818678,0.056808536,2169,3,,
1649,750,8,0.084818678,0.056808536,2169,16,,
1650,157,16,0.169637357,0.113617073,2169,17,,
1651,199,4,0.042409339,0.034085122,2169,2.333333333,,
1652,194,4,0.042409339,0.034085122,2169,23.83870968,,
1653,1164,4,0.042409339,0.034085122,2169,27,,
1654,758,4,0.042409339,0.034085122,2172,361.9498433,,
1655,633,4,0.042409339,0.034085122,2172,7,,
1656,656,4,0.042409339,0.034085122,2172,102.6545012,,
1658,181,4,0.042409339,0.034085122,2179,50,,
1659,1024,8,0.169637357,0.056808536,2179,55,,
1660,302,8,0.084818678,0.085212805,2179,37,,
1662,577,4,0.042409339,0.034085122,2179,3.333333333,,
1663,1158,8,0.084818678,0.056808536,2179,18.04347826,,
1664,371,8,0.169637357,0.056808536,2179,50,,
1665,864,4,0.042409339,0.034085122,2179,24,,
1666,684,8,0.084818678,0.056808536,2187,50,,
1667,333,8,0.084818678,0.056808536,2187,56.02173913,,
1668,236,4,0.042409339,0.034085122,2187,4.666666667,,
1669,306,8,0.084818678,0.056808536,2187,20.3515625,,
1670,1223,8,0.084818678,0.056808536,2199,2,,
1671,963,4,0.042409339,0.034085122,2199,28,,
1672,767,16,0.318070044,0.113617073,2219,12.7027027,,
1673,989,8,0.084818678,0.056808536,2219,8.291666667,,
1674,849,4,0.042409339,0.034085122,2219,28,,
1675,988,4,0.042409339,0.034085122,2219,17.26086957,,
1676,953,4,0.042409339,0.034085122,2219,10,,
1677,321,4,0.042409339,0.034085122,2219,35.03896104,,
1678,724,4,0.042409339,0.034085122,2219,14,,
1679,1162,8,0.084818678,0.085212805,2219,35,,
1680,1202,8,0.084818678,0.068170244,2219,24,,
1681,56,4,0.042409339,0.034085122,2219,10,,
1681,56,4,0.999963357,0.034085122,2221,2.083333333,,
1682,1211,4,0.042409339,0.034085122,2221,3.169811321,,
1683,990,4,0.042409339,0.034085122,2240,28,,
1684,1033,4,0.042409339,0.034085122,2240,1,,
1685,788,4,0.042409339,0.034085122,2240,15,,
1686,837,8,0.084818678,0.056808536,2240,4,,
1687,1065,8,0.084818678,0.034085122,2240,28,,
1688,18,8,0.084818678,0.056808536,2240,28,,
1689,347,8,0.084818678,0.056808536,2240,19,,
1690,323,4,0.042409339,0.034085122,2240,29,,
1691,262,4,0.042409339,0.034085122,2240,29,,
1692,1238,4,0.042409339,0.034085122,2240,29,,
1693,91,4,0.042409339,0.034085122,2240,29,,
1694,395,4,0.042409339,0.034085122,2241,3,,
1695,680,8,0.169637357,0.056808536,2241,7,,
1696,1275,4,0.042409339,0.034085122,2241,182.6791721,,
1697,1164,8,0.084818678,0.034085122,2241,524.3114187,,
1698,594,8,0.084818678,0.056808536,2244,52.38709677,,
1699,81,4,0.042409339,0.034085122,2244,160.8510638,,
1700,603,4,0.042409339,0.034085122,2244,203.2112676,,
1702,844,8,0.084818678,0.056808536,2247,19.5,,
1703,907,4,0.042409339,0.034085122,2247,26,,
1704,415,4,0.042409339,0.034085122,2254,68.6056338,,
1705,685,8,0.084818678,0.056808536,2254,14.1875,,
1706,1260,4,0.042409339,0.034085122,2254,43.16666667,,
1707,391,8,0.084818678,0.056808536,2254,71.15492958,,
1708,1190,8,0.084818678,0.056808536,2268,85.08219178,,
1709,714,4,0.042409339,0.034085122,2268,116.5918367,,
1710,188,4,0.042409339,0.034085122,2268,22.21621622,,
1711,1185,4,0.042409339,0.034085122,2268,44.39669421,,
1712,722,4,0.042409339,0.034085122,2268,67.23622047,,
1713,970,4,0.042409339,0.034085122,2268,103.2413793,,
1714,1033,4,0.042409339,0.034085122,2269,27.89473684,,
1715,250,16,0.169637357,0.113617073,2269,1,,
1716,951,4,0.042409339,0.034085122,2269,2,,
1717,1284,8,0.084818678,0.056808536,2269,6.333333333,,
1718,579,8,0.084818678,0.056808536,2269,45,,
1719,1044,8,0.084818678,0.056808536,2288,40.71428571,,
1720,842,8,0.084818678,0.056808536,2288,5.285714286,,
1721,561,4,0.042409339,0.034085122,2288,2,,
1722,927,4,0.042409339,0.034085122,2288,16.44444444,,
1723,1312,4,0.042409339,0.034085122,2288,32.63157895,,
1725,66,4,0.042409339,0.034085122,2290,12,,
1726,946,4,0.042409339,0.034085122,2290,11,,
1727,746,4,0.042409339,0.034085122,2290,3,,
1728,1198,8,0.084818678,0.056808536,2290,12,,
1729,22,8,0.084818678,0.056808536,2290,3,,
1730,123,4,0.042409339,0.034085122,2299,84.92307692,,
1731,1139,4,0.042409339,0.034085122,2299,26,,
1732,589,8,0.084818678,0.056808536,2299,4.5,,
1733,700,4,0.042409339,0.034085122,2299,9,,
1734,400,4,0.042409339,0.034085122,2299,20.77777778,,
1735,614,8,0.084818678,0.068170244,2299,110.6956522,,
1736,26,8,0.084818678,0.056808536,2299,126.826087,,
1737,882,16,0.169637357,0.113617073,2305,16.05263158,,
1738,814,4,0.042409339,0.034085122,2305,17.07692308,,
1739,849,8,0.084818678,0.056808536,2305,16,,
1740,1124,4,0.042409339,0.034085122,2305,1,,
1741,909,8,0.084818678,0.085212805,2305,2,,
1742,1248,4,0.042409339,0.034085122,2305,2,,
1743,1206,4,0.042409339,0.034085122,2305,8.982142857,,
1744,888,16,0.169637357,0.113617073,2305,9.785714286,,
1745,350,4,0.042409339,0.034085122,2305,16,,
1746,935,4,0.042409339,0.034085122,2305,1,,
1747,161,8,0.084818678,0.056808536,2305,2,,
1748,674,8,0.084818678,0.056808536,2305,2,,
1749,415,4,0.042409339,0.034085122,2305,13,,
1750,601,8,0.084818678,0.068170244,2305,16,,
1751,594,16,0.318070044,0.113617073,2305,17,,
1752,767,8,0.084818678,0.085212805,2305,14,,
1753,1216,4,0.042409339,0.034085122,2305,13,,
1754,313,4,0.042409339,0.034085122,2305,16,,
1755,566,4,0.042409339,0.034085122,2306,29.01877934,,
1756,258,4,0.042409339,0.034085122,2306,2.073426573,,
1757,852,8,0.084818678,0.056808536,2306,21.54545455,,
1758,66,8,0.169637357,0.056808536,2306,3.989528796,,
1759,105,4,0.042409339,0.034085122,2330,152.125,,
1760,180,8,0.084818678,0.085212805,2352,88.46478873,,
1761,297,4,0.042409339,0.034085122,2352,8.363636364,,
1762,10,16,0.169637357,0.113617073,2352,75.21212121,,
1763,1151,8,0.084818678,0.056808536,2352,10.2,,
1764,706,4,0.042409339,0.034085122,2356,1,,
1765,353,4,0.042409339,0.034085122,2356,1,,
1766,904,8,0.084818678,0.068170244,2356,186.9909729,,
1767,925,4,0.042409339,0.034085122,2356,4,,
1768,6,8,0.084818678,0.056808536,2356,5,,
1769,1169,4,0.042409339,0.034085122,2356,8.245737212,,
1770,240,8,0.084818678,0.056808536,2362,49.82733813,,
1771,687,8,0.084818678,0.056808536,2362,106.8085106,,
1772,700,4,0.042409339,0.034085122,2380,2.674690509,,
1773,36,8,0.169637357,0.056808536,2380,10,,
1774,1007,4,0.042409339,0.034085122,2392,2.325997249,,
1775,1161,8,0.084818678,0.056808536,2392,4,,
1776,259,4,0.042409339,0.034085122,2394,22,,
1777,254,8,0.169637357,0.056808536,2394,1.885416667,,
1778,1045,4,0.042409339,0.034085122,2394,10.90625,,
1779,185,8,0.084818678,0.056808536,2394,4,,
1780,1251,4,0.042409339,0.034085122,2407,16.51079137,,
1781,604,4,0.042409339,0.034085122,2407,19.87364621,,
1782,413,8,0.084818678,0.056808536,2407,9.586956522,,
1783,352,8,0.084818678,0.056808536,2407,8,,
1784,1167,8,0.084818678,0.056808536,2414,59.87878788,,
1785,1155,8,0.084818678,0.056808536,2414,71.01754386,,
1786,1042,4,0.042409339,0.034085122,2414,5.724637681,,
1787,771,8,0.084818678,0.068170244,2414,5.25,,
1788,916,4,0.042409339,0.034085122,2414,17.06896552,,
1789,50,8,0.084818678,0.085212805,2414,41.51724138,,
1790,156,4,0.042409339,0.034085122,2415,5,,
1791,224,8,0.084818678,0.056808536,2415,82.22834646,,
1792,709,4,0.042409339,0.034085122,2415,328.347541,,
1793,406,8,0.169637357,0.056808536,2422,8.397183099,,
1794,1108,4,0.042409339,0.034085122,2429,41,,
1795,1033,4,0.042409339,0.034085122,2429,5.857142857,,
1796,259,4,0.042409339,0.034085122,2429,2,,
1797,712,4,0.042409339,0.034085122,2429,17.44444444,,
1798,46,4,0.042409339,0.034085122,2429,34.10526316,,
1799,1185,8,0.169637357,0.056808536,2438,76.6097561,,
1800,847,4,0.042409339,0.034085122,2438,145.9393939,,
1801,1207,8,0.084818678,0.056808536,2438,230.1866667,,
1802,198,4,0.042409339,0.034085122,2465,94.43396226,,
1803,710,4,0.042409339,0.034085122,2465,116.4339623,,
1804,798,8,0.169637357,0.056808536,2465,147,,
1805,214,8,0.084818678,0.056808536,2465,12.31666667,,
1806,61,4,0.042409339,0.034085122,2465,30,,
1807,23,8,0.169637357,0.056808536,2465,139,,
1808,198,4,0.042409339,0.034085122,2465,85.03759398,,
1809,752,4,0.042409339,0.034085122,2465,72.86466165,,
1810,938,4,0.042409339,0.034085122,2465,23.11764706,,
1811,52,8,0.084818678,0.085212805,2465,11,,
1812,999,4,0.042409339,0.056808536,2494,31,,
1813,981,4,0.042409339,0.034085122,2494,35.17948718,,
1814,583,8,0.084818678,0.056808536,2494,3,,
1815,1233,4,0.042409339,0.034085122,2494,3,,
1816,991,8,0.084818678,0.056808536,2494,12.56976744,,
1817,1230,8,0.084818678,0.056808536,2494,13.40697674,,
1818,1072,4,0.042409339,0.034085122,2494,7.428571429,,
1819,1288,16,0.169637357,0.113617073,2494,26.03333333,,
1820,968,4,0.042409339,0.034085122,2494,45.25806452,,
1821,377,4,0.042409339,0.034085122,2494,51,,
1822,692,4,0.042409339,0.034085122,2494,113.4084507,,
1823,1136,4,0.042409339,0.034085122,2494,23.05714286,,
1824,852,8,0.084818678,0.056808536,2494,108,,
1825,1077,4,0.042409339,0.056808536,2495,74.49795918,,
1826,949,4,0.042409339,0.034085122,2495,95,,
1827,1204,4,0.042409339,0.034085122,2495,2,,
1828,920,4,0.042409339,0.034085122,2495,2,,
1829,13,8,0.084818678,0.056808536,2495,27.78787879,,
1830,742,4,0.042409339,0.034085122,2495,44.18604651,,
1831,221,4,0.042409339,0.034085122,2495,26.54545455,,
1832,224,8,0.084818678,0.056808536,2495,28.3699422,,
1833,64,8,0.084818678,0.085212805,2495,31.02857143,,
1834,1313,8,0.084818678,0.056808536,2495,2,,
1835,891,8,0.084818678,0.085212805,2495,3,,
1836,269,8,0.084818678,0.056808536,2495,11.30232558,,
1837,638,8,0.084818678,0.056808536,2495,12.76744186,,
1838,663,8,0.084818678,0.056808536,2495,5,,
1840,219,8,0.084818678,0.056808536,2496,27.89473684,,
1841,941,4,0.042409339,0.034085122,2496,2,,
1842,299,16,0.318070044,0.113617073,2496,2,,
1843,381,4,0.042409339,0.034085122,2496,7.148148148,,
1844,734,4,0.042409339,0.034085122,2496,43.4,,
1845,1289,8,0.084818678,0.056808536,2497,22,,
1846,874,4,0.042409339,0.034085122,2497,24,,
1847,244,8,0.084818678,0.068170244,2497,31.64705882,,
1848,1100,8,0.084818678,0.056808536,2510,46.8,,
1849,1025,4,0.042409339,0.034085122,2510,80,,
1850,1167,8,0.169637357,0.056808536,2510,80,,
1851,942,4,0.042409339,0.034085122,2510,80,,
1852,408,4,0.042409339,0.034085122,2510,81,,
1853,1249,4,0.042409339,0.034085122,2510,81,,
1854,668,8,0.084818678,0.056808536,2510,81,,
1855,166,4,0.042409339,0.034085122,2510,81,,
1856,943,8,0.169637357,0.056808536,2510,81,,
1857,1183,4,0.042409339,0.034085122,2510,80,,
1858,698,4,0.042409339,0.034085122,2510,80,,
1859,1272,4,0.042409339,0.034085122,2522,26,,
1860,825,4,0.042409339,0.034085122,2522,4.135869565,,
1861,282,4,0.042409339,0.034085122,2522,11,,
1862,1202,4,0.042409339,0.034085122,2522,9,,
1863,1303,4,0.042409339,0.034085122,2525,30.48837209,,
1864,446,4,0.042409339,0.034085122,2525,40,,
1865,581,4,0.042409339,0.034085122,2525,109,,
1866,857,4,0.042409339,0.034085122,2525,56.67457627,,
1867,224,8,0.084818678,0.068170244,2525,25.52849741,,
1868,1175,4,0.042409339,0.034085122,2525,5,,
1869,716,4,0.042409339,0.034085122,2525,6,,
1870,196,8,0.169637357,0.056808536,2525,9,,
1871,1275,4,0.042409339,0.034085122,2525,14.75,,
1872,1172,8,0.084818678,0.056808536,2525,22.66666667,,
1873,597,4,0.042409339,0.034085122,2525,17.28571429,,
1874,1123,8,0.084818678,0.056808536,2525,36.85714286,,
1875,348,4,0.042409339,0.034085122,2525,103.0210526,,
1876,1196,4,0.042409339,0.034085122,2525,107.0847458,,
1877,59,4,0.042409339,0.034085122,2525,16,,
1878,777,8,0.084818678,0.085212805,2539,131.7142857,,
1879,366,4,0.042409339,0.034085122,2539,174.443299,,
1880,1276,16,0.169637357,0.113617073,2539,95.76923077,,
1881,1051,8,0.084818678,0.056808536,2539,139,,
1882,721,4,0.042409339,0.034085122,2539,141,,
1883,157,4,0.042409339,0.034085122,2539,144,,
1884,32,4,0.042409339,0.034085122,2539,246,,
1885,156,4,0.042409339,0.034085122,2539,249,,
1886,661,4,0.042409339,0.034085122,2539,254,,
1887,406,8,0.169637357,0.056808536,2539,218,,
1888,702,4,0.042409339,0.045446829,2539,47.7173913,,
1889,1236,4,0.042409339,0.034085122,2539,43.4,,
1890,351,8,0.084818678,0.085212805,2539,28.5,,
1891,1042,4,0.042409339,0.034085122,2539,201.6296296,,
1892,813,8,0.169637357,0.056808536,2539,65,,
1893,357,4,0.042409339,0.034085122,2539,65,,
1894,685,4,0.042409339,0.034085122,2539,44,,
1895,1026,4,0.042409339,0.034085122,2539,44,,
1896,312,4,0.042409339,0.034085122,2539,49,,
1897,124,8,0.084818678,0.085212805,2539,50,,
1898,829,8,0.084818678,0.085212805,2539,54,,
1899,636,4,0.042409339,0.034085122,2539,129.2352941,,
1900,1292,16,0.169637357,0.113617073,2539,129.9047619,,
1901,344,8,0.169637357,0.056808536,2539,63,,
1902,68,4,0.042409339,0.034085122,2539,54,,
1903,1242,4,0.042409339,0.034085122,2539,47,,
1904,664,4,0.042409339,0.034085122,2539,47,,
1905,1195,8,0.084818678,0.056808536,2539,48,,
1906,296,8,0.084818678,0.085212805,2539,47,,
1907,751,8,0.127228017,0.085212805,2539,221,,
1908,55,8,0.084818678,0.056808536,2539,66,,
1909,901,16,0.169637357,0.113617073,2543,37.02816901,,
1910,122,8,0.084818678,0.085212805,2543,56.72289157,,
1911,268,8,0.169637357,0.056808536,2543,22.46875,,
1912,981,4,0.042409339,0.034085122,2543,11.23684211,,
1913,393,4,0.042409339,0.034085122,2543,48.81818182,,
1914,796,4,0.042409339,0.034085122,2552,31,,
1915,90,16,0.318070044,0.113617073,2552,31.71223022,,
1916,790,8,0.084818678,0.068170244,2552,49.19358074,,
1917,180,8,0.084818678,0.056808536,2554,1,,
1918,1027,8,0.169637357,0.056808536,2570,91.73799127,,
1919,566,4,0.042409339,0.034085122,2570,38.2,,
1920,559,8,0.084818678,0.085212805,2570,29.43478261,,
1921,1285,8,0.169637357,0.056808536,2571,36.89189189,,
1922,252,4,0.042409339,0.034085122,2571,40,,
1923,744,8,0.084818678,0.056808536,2571,42.06493506,,
1924,698,4,0.042409339,0.034085122,2571,45.08641975,,
1925,414,4,0.042409339,0.034085122,2571,6.25,,
1926,68,4,0.042409339,0.034085122,2571,6.647058824,,
1927,84,4,0.042409339,0.034085122,2571,38,,
1928,1013,4,0.042409339,0.034085122,2571,10.08571429,,
1929,827,4,0.042409339,0.034085122,2572,27.06735751,,
1930,1306,4,0.042409339,0.034085122,2572,32.72820513,,
1931,876,8,0.084818678,0.056808536,2572,2,,
1932,764,4,0.042409339,0.034085122,2572,2,,
1933,774,8,0.084818678,0.085212805,2572,11.87209302,,
1934,263,8,0.084818678,0.056808536,2572,12.62790698,,
1935,1212,8,0.084818678,0.113617073,2572,6.714285714,,
1936,810,4,0.042409339,0.034085122,2575,118.6666667,,
1937,903,4,0.042409339,0.034085122,2575,2,,
1938,1163,4,0.042409339,0.034085122,2575,59,,
1939,398,4,0.042409339,0.034085122,2575,3,,
1940,1149,4,0.042409339,0.034085122,2575,2,,
1941,573,16,0.318070044,0.113617073,2575,96.04,,
1942,589,4,0.042409339,0.034085122,2575,135.3846154,,
1944,903,8,0.084818678,0.085212805,2585,11,,
1945,255,4,0.042409339,0.034085122,2585,10,,
1946,677,4,0.042409339,0.034085122,2585,2,,
1947,964,8,0.084818678,0.085212805,2585,11,,
1948,658,8,0.084818678,0.056808536,2585,2,,
1949,757,8,0.084818678,0.085212805,2588,38.00380228,,
1950,792,8,0.084818678,0.085212805,2588,29.26857143,,
1951,51,4,0.042409339,0.034085122,2588,34.51724138,,
1952,898,8,0.084818678,0.085212805,2588,2,,
1953,937,4,0.042409339,0.034085122,2588,2,,
1954,1310,8,0.084818678,0.056808536,2588,12.31395349,,
1955,840,4,0.042409339,0.034085122,2588,12.39534884,,
1956,1166,8,0.084818678,0.056808536,2588,6.052631579,,
1957,1146,4,0.042409339,0.034085122,2588,2,,
1958,1146,4,0.042409339,0.034085122,2588,7.769230769,,
1959,311,8,0.084818678,0.085212805,2590,45.25,,
1960,41,8,0.084818678,0.085212805,2590,81.66666667,,
1961,254,4,0.042409339,0.034085122,2590,83,,
1962,1183,4,0.042409339,0.034085122,2591,39.57142857,,
1963,182,8,0.084818678,0.056808536,2591,5.571428571,,
1964,298,8,0.084818678,0.056808536,2591,1,,
1965,571,4,0.042409339,0.045446829,2591,17.48148148,,
1966,824,4,0.042409339,0.034085122,2591,32.94736842,,
1967,620,4,0.042409339,0.034085122,2596,184.7769784,,
1968,1032,8,0.169637357,0.056808536,2596,69.24817518,,
1969,168,8,0.084818678,0.056808536,2596,3,,
1970,1275,4,0.042409339,0.034085122,2604,61.55345912,,
1971,885,8,0.084818678,0.085212805,2604,140.6963124,,
1972,989,8,0.084818678,0.085212805,2604,36.875,,
1973,345,4,0.042409339,0.034085122,2604,26.11111111,,
1974,75,4,0.042409339,0.034085122,2604,26.64516129,,
1975,592,4,0.042409339,0.034085122,2604,141.5317647,,
1976,632,8,0.084818678,0.113617073,2614,17.62121212,,
1977,1101,4,0.042409339,0.034085122,2614,53.93333333,,
1978,255,4,0.042409339,0.034085122,2614,61,,
1979,381,4,0.042409339,0.034085122,2637,9.714285714,,
1980,862,4,0.042409339,0.034085122,2637,17.21367521,,
1981,114,8,0.084818678,0.056808536,2638,95.192,,
1982,1257,4,0.042409339,0.034085122,2642,3.453608247,,
1983,656,8,0.084818678,0.056808536,2642,12,,
1984,679,4,0.042409339,0.034085122,2647,2.288659794,,
1985,117,8,0.127228017,0.085212805,2647,6,,
1986,22,8,0.084818678,0.056808536,2647,279.2641509,,
1987,266,4,0.042409339,0.034085122,2647,30.52173913,,
1988,836,8,0.084818678,0.056808536,2647,106.5294118,,
1989,1050,4,0.042409339,0.034085122,2647,255.7647059,,
1990,1271,4,0.042409339,0.034085122,2649,75.42519685,,
1991,922,4,0.042409339,0.034085122,2649,89.03053435,,
1992,574,8,0.084818678,0.056808536,2649,7.4,,
1993,53,8,0.084818678,0.056808536,2649,4.459016393,,
1994,1054,4,0.042409339,0.034085122,2649,70,,
1995,882,8,0.084818678,0.056808536,2649,13.66666667,,
1996,673,16,0.169637357,0.113617073,2649,96.56470588,,
1997,1086,4,0.042409339,0.034085122,2649,128.137931,,
1998,741,4,0.042409339,0.034085122,2649,40.76923077,,
1999,85,4,0.042409339,0.034085122,2649,43.89655172,,
2000,1174,8,0.084818678,0.056808536,2649,23.33333333,,
2001,925,4,0.042409339,0.034085122,2649,65.70588235,,
2002,937,4,0.042409339,0.034085122,2649,76.55223881,,
2003,78,4,0.042409339,0.034085122,2649,110.6046512,,
2004,242,16,0.254456035,0.113617073,2649,143.8395062,,
2005,227,8,0.084818678,0.085212805,2651,48.18181818,,
2006,609,16,0.169637357,0.045446829,2651,9.704918033,,
2007,170,8,0.084818678,0.085212805,2651,26.52380952,,
2008,193,4,0.042409339,0.034085122,2651,49.04895105,,
2009,46,4,0.042409339,0.034085122,2656,1.639175258,,
2010,1202,4,0.042409339,0.034085122,2656,4,,
2011,243,4,0.042409339,0.034085122,2663,13.8699187,,
2012,1216,4,0.042409339,0.034085122,2663,17,,
2013,653,8,0.084818678,0.056808536,2663,18.55639098,,
2014,214,8,0.169637357,0.056808536,2663,16,,
2016,1088,8,0.084818678,0.056808536,2663,15,,
2017,711,4,0.042409339,0.034085122,2663,4,,
2018,803,4,0.042409339,0.034085122,2663,4,,
2019,1175,4,0.042409339,0.034085122,2663,7.8,,
2020,1179,4,0.042409339,0.034085122,2663,5.901639344,,
2021,959,4,0.042409339,0.034085122,2663,10,,
2022,100,4,0.042409339,0.034085122,2663,4,,
2023,807,8,0.127228017,0.085212805,2663,17,,
2024,97,8,0.084818678,0.068170244,2670,3,,
2025,377,8,0.169637357,0.056808536,2670,92.20289855,,
2026,702,8,0.169637357,0.056808536,2670,3,,
2027,19,8,0.084818678,0.056808536,2670,199.4765957,,
2028,1191,8,0.084818678,0.056808536,2681,5,,
2029,1112,4,0.042409339,0.056808536,2681,6,,
2030,346,4,0.042409339,0.034085122,2681,5,,
2031,622,8,0.169637357,0.056808536,2681,5,,
2032,976,8,0.084818678,0.056808536,2681,1,,
2033,10,4,0.042409339,0.034085122,2686,1,,
2034,751,4,0.042409339,0.034085122,2688,97.3814433,,
2035,889,16,0.169637357,0.113617073,2688,113.0205128,,
2036,1120,8,0.084818678,0.056808536,2688,54.38043478,,
2037,202,8,0.084818678,0.056808536,2688,54.91666667,,
2038,109,4,0.042409339,0.034085122,2702,151.1627907,,
2039,358,8,0.084818678,0.056808536,2702,83.5,,
2040,254,4,0.042409339,0.034085122,2702,13.69230769,,
2041,246,8,0.084818678,0.056808536,2702,2,,
